0.197531,0.197531,0.375,0.142857,0,0.142857,0.040404,0.032258,0.127273,0.26,0.333333,0.636364,0.26087,0,0,0.44898,1
0.419753,0.419753,0,0.020408,0,0.380952,0.111111,0,0,0.16,0.959596,0.443182,0.086957,0,0,0.510204,1
0.320988,0.320988,0.25,0.061224,0,0.095238,0.090909,0.032258,0.036364,0.24,0.737374,0.511364,0.173913,0,0,0.408163,1
0.518519,0.518519,0.125,0.040816,0,0.285714,0.060606,0.096774,0.236364,0.3,0.121212,0.693182,0.217391,0.25,0,0.326531,1
0.345679,0.345679,0.125,0,0,0.047619,0.424242,0,0.072727,0.18,0.111111,0.647727,0.391304,0,0,0.408163,1
0.320988,0.320988,0.125,0.163265,0,0.047619,0.222222,0.096774,0.327273,0.32,0.060606,0.772727,0.434783,0,0,0.346939,1
0.419753,0.419753,0,0.020408,0,0.047619,0.080808,0.032258,0.236364,0.24,0.040404,0.75,0.217391,0.25,0,0.408163,1
0.395062,0.395062,0.5,0,0,0.142857,0.111111,0,0.018182,0.22,0.070707,0.75,0.347826,0,0,0.346939,1
0.345679,0.345679,0.125,0,0,0.047619,0.10101,0,0,0.28,0.636364,0.647727,0.217391,0,0,0.408163,1
0.395062,0.444444,0.375,0,0,0.142857,0.121212,0,0.018182,0.22,0.040404,0.693182,0.478261,0,0,0.387755,1
0.345679,0.345679,0,0.020408,0,0.142857,0.060606,0,0,0.26,0.808081,0.590909,0.086957,0.25,0,0.265306,1
0.246914,0.246914,0.125,0.020408,0,0.142857,0.111111,0,0,0.2,0.717172,0.522727,0.26087,0,0,0.428571,1
0.345679,0.345679,0.125,0,0,0.095238,0.050505,0,0,0.22,0.191919,0.613636,0.26087,0,0,0.326531,1
0.419753,0.419753,0,0.306122,0,0.095238,0.313131,0.032258,0.072727,0.24,0.434343,0.613636,0.26087,0,0,0.469388,1
0.320988,0.320988,0.125,0,0,0.047619,0.121212,0.064516,0.018182,0.22,0.343434,0.568182,0.478261,0,0,0.367347,1
0.246914,0.296296,0.25,0,0,0.142857,0.161616,0,0.054545,0.22,0.020202,0.772727,0.391304,0,0,0.367347,1
0.345679,0.345679,0,0.061224,0,0.095238,0.222222,0.032258,0.036364,0.22,0.232323,0.818182,0.304348,0,0,0.510204,1
0.345679,0.345679,0,0.020408,0,0.190476,0.151515,0,0,0.2,0.686869,0.556818,0.217391,0.25,0,0.244898,1
0.345679,0.345679,0.125,0,0,0.047619,0.151515,0,0,0.24,0.020202,0.738636,0.478261,0,0,0,1
0.320988,0.395062,0.125,0.061224,0,0.142857,0.060606,0.16129,0.290909,0.24,0.171717,0.590909,0.391304,0,0,0.306122,1
0.37037,0.37037,0.25,0,0,0.142857,0.171717,0,0.018182,0.2,0.656566,0.636364,0.347826,0,0,0.285714,1
0.54321,0.54321,0.25,0.163265,0,0.047619,0.343434,0,0.036364,0.22,0.262626,0.625,0.347826,0,0,0.306122,1
0.493827,0.518519,0.25,0.040816,0,0.285714,0.080808,0,0,0.24,0.909091,0.681818,0.043478,0,0,0.306122,1
0.345679,0.345679,0.125,0.020408,0,0.142857,0.10101,0,0,0.26,0.474747,0.409091,0.26087,0,0.052632,0.163265,1
0.395062,0.395062,0.25,0,0,0.095238,0.20202,0,0,0.2,0.090909,0.545455,0.391304,0,0,0.387755,1
0.54321,0.54321,0,0,0,0.095238,0.141414,0,0,0.2,0.474747,0.761364,0.217391,0,0,0.346939,1
0.345679,0.345679,0.125,0,0,0.142857,0.050505,0.032258,0,0.2,0.585859,0.397727,0.304348,0,0,0.22449,1
0.790123,0.790123,0,0,0.014925,0.095238,0.121212,0,0.018182,0.22,0.888889,0.625,0.304348,0,0.052632,0.102041,1
0.345679,0.345679,0.125,0,0.044776,0.190476,0.10101,0,0.036364,0.22,0.666667,0.75,0.304348,0,0.105263,0.122449,1
0.345679,0.222222,0.125,0,0,0.095238,0.20202,0,0.018182,0.24,0.707071,0.727273,0.217391,0,0,0.285714,1
0.197531,0.197531,0.375,0,0,0.095238,0.171717,0.032258,0.072727,0.26,0.393939,0.75,0.173913,0,0,0.408163,1
0.395062,0.395062,0.5,0.040816,0,0.142857,0.090909,0,0,0.22,0.69697,0.556818,0.130435,0,0,0.44898,1
0.419753,0.37037,0.125,0.122449,0,0.142857,0.050505,0.032258,0,0.26,0.656566,0.272727,0.173913,0,0,0.163265,1
0.345679,0.345679,0.125,0,0,0.095238,0.30303,0.032258,0,0.18,0.626263,0.647727,0.565217,0,0,0.244898,1
0.814815,0.740741,0.125,0,0,0.095238,0.414141,0,0.036364,0.2,0.222222,0.625,0.347826,0,0,0.44898,1
0.666667,0.666667,0.125,0,0,0.142857,0.10101,0,0,0.28,0.838384,0.715909,0.130435,0,0,0.22449,1
0.148148,0.469136,0.25,0.020408,0,0.095238,0.272727,0,0,0.18,0.686869,0.522727,0.391304,0,0,0.204082,1
0.197531,0.197531,0,0,0,0.095238,0.181818,0,0.054545,0.24,0.020202,0.727273,0.391304,0,0,0.408163,1
0.37037,0.419753,0.25,0.020408,0,0.142857,0.171717,0,0,0.14,0.646465,0.295455,0.173913,0,0,0.285714,1
0.17284,0.493827,0.25,0,0,0.142857,0.141414,0,0,0.24,0.717172,0.522727,0.173913,0,0,0.44898,1
0.518519,0.518519,0.125,0,0,0.095238,0.141414,0.032258,0,0.2,0.151515,0.738636,0.347826,0,0,0.061224,1
0.345679,0.345679,0.125,0,0,0.142857,0.232323,0,0.018182,0.22,0.262626,0.590909,0.347826,0,0,0.306122,1
0.345679,0.345679,0.125,0.040816,0,0.190476,0.050505,0,0.036364,0.24,0.949495,0.647727,0.130435,0,0.052632,0.306122,1
0.345679,0.345679,0.125,0,0,0.095238,0.282828,0,0.018182,0.22,0.141414,0.625,0.304348,0,0,0.346939,1
0.419753,0.419753,0.375,0.020408,0,0.142857,0.171717,0,0,0.14,0.646465,0.295455,0.173913,0,0,0.285714,1
0.345679,0.345679,0,0.020408,0,0.047619,0.292929,0,0.090909,0.24,0.333333,0.772727,0.347826,0,0,0.408163,1
0.345679,0.345679,0,0.020408,0,0.142857,0.131313,0,0,0.18,0.717172,0.534091,0.434783,0,0,0.244898,1
0.296296,0.296296,0,0,0,0.333333,0.040404,0,0,0.2,0.919192,0.386364,0.173913,0,0,0.102041,1
0.345679,0.345679,0.125,0,0,0.238095,0.090909,0,0,0.2,0.414141,0.659091,0.391304,0,0,0,1
0.345679,0.345679,0.125,0,0,0.047619,0.252525,0.16129,0.018182,0.28,0.010101,0.693182,0.347826,0,0,0.040816,1
0.320988,0.320988,0,0,0,0.190476,0.040404,0,0.018182,0.2,0.777778,0.715909,0.130435,0,0,0.265306,1
0.617284,0.617284,0.25,0,0,0.142857,0.161616,0,0,0.22,0.575758,0.602273,0.26087,0,0,0.367347,1
0.691358,0.691358,0.5,0,0,0.095238,0.070707,0.16129,0.036364,0.22,0.060606,0.727273,0.304348,0,0,0.122449,1
0.666667,0.716049,0.25,0,0,0.238095,0.111111,0,0.018182,0.2,0.929293,0.784091,0.26087,0,0,0.408163,1
0.765432,0.765432,0,0.020408,0,0.142857,0.181818,0.064516,0.018182,0.24,0.666667,0.477273,0.26087,0.25,0,0.428571,1
0.271605,0.271605,0,0.020408,0,0.142857,0.111111,0,0.018182,0.22,0.686869,0.590909,0.217391,0,0,0.306122,1
0.345679,0.345679,0.125,0,0,0.047619,0.111111,0.096774,0.381818,0.26,0.060606,0.772727,0.434783,0.25,0,0.44898,1
0.345679,0.345679,0.125,0,0,0.047619,0.252525,0.16129,0.036364,0.26,0,0.784091,0.434783,0.25,0.052632,0.163265,1
0.345679,0.345679,0,0.020408,0.014925,0.095238,0.131313,0,0.018182,0.2,0.282828,0.613636,0.347826,0,0,0.285714,1
0.839506,0.839506,0,0,0,0.142857,0.222222,0,0.018182,0.24,0.707071,0.636364,0.26087,0,0,0.306122,1
0.469136,0.469136,0.25,0,0,0.285714,0.121212,0,0,0.24,0.868687,0.715909,0.130435,0,0,0.326531,1
0.592593,0.592593,0.25,0.020408,0,0.190476,0.060606,0,0.018182,0.2,0.828283,0.522727,0.217391,0,0,0.408163,1
0.345679,0.345679,0.125,0,0,0.142857,0.161616,0,0.054545,0.2,0.212121,0.590909,0.391304,0,0.052632,0.346939,1
0.345679,0.54321,0.25,0.020408,0,0.142857,0.20202,0,0,0.2,0.888889,0.568182,0.304348,0,0,0.22449,1
0.666667,0.666667,0.125,0,0,0.142857,0.212121,0,0,0.22,0.272727,0.613636,0.347826,0,0,0.367347,1
0.222222,0.222222,0.25,0,0,0.142857,0.222222,0,0.163636,0.5,0.191919,0.715909,0.217391,0,0,0.326531,1
0.098765,0.098765,0.125,0,0,0.047619,0.151515,0.032258,0.018182,0.24,0.343434,0.590909,0.347826,0,0,0.346939,1
0.765432,0.765432,0,0.020408,0.014925,0.190476,0.090909,0,0,0.2,0.747475,0.522727,0.173913,0,0,0.428571,1
0.345679,0.345679,0.125,0,0,0.142857,0.121212,0,0,0.22,0.818182,0.704545,0.347826,0,0,0.326531,1
0.345679,0.345679,0,0.020408,0.014925,0.095238,0.030303,0,0,0.18,0.868687,0.443182,0.347826,0.25,0,0.326531,1
0.148148,0.345679,0.25,0.040816,0,0,0.131313,0.16129,0.854545,0.32,0,0.670455,0.347826,0.5,0,0.346939,1
0.345679,0.617284,0,0.020408,0,0.285714,0.080808,0,0,0.2,0.89899,0.670455,0.130435,0,0.263158,0.183673,1
0.641975,0.641975,0.125,0,0,0.047619,0.232323,0.032258,0.145455,0.22,0.010101,0.75,0.652174,0.25,0,0.44898,1
0.345679,0.345679,0.125,0,0,0.238095,0.111111,0,0,0.2,0.949495,0.5,0.086957,0.25,0,0.265306,1
0.345679,0.345679,0,0,0,0.142857,0.080808,0,0.036364,0.2,0.747475,0.670455,0.173913,0,0,0.469388,1
0.345679,0.345679,0.125,0.020408,0,0.142857,0.111111,0,0.018182,0.22,0.686869,0.590909,0.217391,0,0,0.306122,1
0.641975,0.641975,0,0.040816,0,0,0.141414,0.193548,0.727273,0.24,0.080808,0.670455,0.347826,0.25,0,0.387755,1
0.345679,0.345679,0.125,0,0,0.095238,0.040404,0.032258,0.054545,0.32,0.020202,0.488636,0.347826,0.25,0,0.22449,1
0.345679,0.345679,0.125,0.020408,0,0.047619,0.040404,0.064516,0.036364,0.22,0.131313,0.488636,0.521739,0.25,0.052632,0.387755,1
0.345679,0.345679,0,0.020408,0,0.333333,0.080808,0,0.018182,0.18,0.79798,0.727273,0.043478,0,0,0.469388,1
0.395062,0.395062,0.125,0.081633,0,0.095238,0.161616,0.032258,0.054545,0.26,0.555556,0.465909,0.130435,0,0,0.285714,1
0.345679,0.345679,0,0.061224,0,0.095238,0.252525,0,0.036364,0.26,0.323232,0.704545,0.26087,0,0,0.428571,1
0.54321,0.54321,0,0,0,0.190476,0.080808,0,0,0.24,0.646465,0.875,0.26087,0,0,0,1
0.345679,0.345679,0.125,0.122449,0,0.047619,0.050505,0,0.163636,0.24,0.545455,0.534091,0.217391,0.25,0,0.22449,1
0.37037,0.37037,0.125,0.020408,0,0.142857,0.070707,0,0,0.24,0.292929,0.670455,0.130435,0,0,0.306122,1
0.419753,0.419753,0,0.020408,0,0.190476,0.111111,0,0,0.2,0.909091,0.556818,0.086957,0,0,0.530612,1
0.345679,0.345679,0.125,0.367347,0,0.095238,0.060606,0.064516,0.036364,0.26,0.030303,0.693182,0.478261,0.25,0,0.408163,1
0.345679,0.345679,0,0,0,0.047619,0.040404,0,0,0.26,0.030303,0.806818,0.521739,0.25,0,0.387755,1
0.493827,0.493827,0.375,0,0,0.095238,0.060606,0,0.036364,0.26,0.060606,0.727273,0.347826,0.25,0,0.306122,1
0.345679,0.345679,0,0.061224,0,0.095238,0.131313,0.16129,0.036364,0.2,0.383838,0.420455,0.347826,0,0,0.285714,1
0.345679,0.345679,0.125,0.020408,0,0.190476,0.080808,0,0.018182,0.18,0.646465,0.545455,0.217391,0,0,0.326531,1
0.345679,0.345679,0.125,0.040816,0,0.095238,0.080808,0,0.018182,0.2,0.636364,0.420455,0.347826,0,0,0.244898,1
0.345679,0.444444,0.125,0,0,0.047619,0.252525,0.129032,0.018182,0.24,0,0.693182,0.695652,0,0,0.428571,1
0.592593,0.617284,0.125,0.020408,0,0.190476,0.080808,0,0.018182,0.2,0.828283,0.727273,0.130435,0,0,0.489796,1
0.962963,0.962963,0,0,0,0.095238,0.20202,0.032258,0.036364,0.22,0.050505,0.590909,0.347826,0,0.052632,0.387755,1
0.395062,0.419753,0.25,0,0,0.190476,0.040404,0,0,0.22,0.787879,0.772727,0.26087,0,0,0.204082,1
0.345679,0.345679,0.125,0.081633,0,0.142857,0.131313,0,0.018182,0.22,0.828283,0.590909,0.130435,0,0,0.285714,1
0.074074,0.074074,0,0.020408,0,0.095238,0.161616,0,0.018182,0.22,0.707071,0.545455,0.217391,0,0,0.469388,1
0.197531,0.197531,0.25,0.020408,0,0.095238,0.070707,0.032258,0.018182,0.22,0.292929,0.545455,0.478261,0,0,0.265306,1
0.345679,0.345679,0.125,0,0,0.047619,0.060606,0.935484,0,0.22,0.686869,0.545455,0.478261,0,0.052632,0.22449,1
0.345679,0.345679,0.125,0.081633,0,0.142857,0.050505,0.032258,0.036364,0.24,0.69697,0.511364,0.26087,0,0,0.306122,1
0.345679,0.691358,0.125,0.020408,0,0.190476,0.10101,0,0.018182,0.24,0.828283,0.738636,0.086957,0,0,0.387755,1
0.296296,0.296296,0.625,0.040816,0,0.285714,0.171717,0,0,0.2,0.878788,0.522727,0.173913,0,0,0.428571,1
0.148148,0.17284,0.25,0,0,0.190476,0.121212,0,0.018182,0.2,0.717172,0.625,0.217391,0,0,0.265306,1
0.320988,0.320988,0,0,0,0,0.040404,0,0.036364,0.24,0.121212,0.852273,0.304348,0,0,0.408163,1
0.148148,0.148148,0.375,0.061224,0,0.095238,0.212121,0.032258,0.036364,0.26,0.090909,0.659091,0.304348,0,0,0.44898,1
0.345679,0.345679,0.25,0.020408,0,0.190476,0.080808,0,0.072727,0.2,0.787879,0.693182,0.217391,0,0,0.510204,1
0.345679,0.345679,0,0,0,0.095238,0.141414,0,0.036364,0.24,0.363636,0.681818,0.26087,0,0,0.326531,1
0.345679,0.345679,0.125,0,0,0.190476,0.080808,0.032258,0.018182,0.2,0.686869,0.75,0.130435,0,0.263158,0.428571,1
0.148148,0.148148,0,0,0,0.190476,0.131313,0,0,0.22,0.616162,0.556818,0.26087,0,0,0.408163,1
0.271605,0.246914,0.375,0,0,0.047619,0.272727,0.032258,0.054545,0.26,0.050505,0.738636,0.521739,0,0,0.183673,1
0.469136,0.469136,0,0.020408,0,0.238095,0.080808,0,0.018182,0.26,0.89899,0.738636,0.086957,0,0,0.387755,1
0.296296,0.296296,0.5,0.020408,0,0.190476,0.111111,0,0,0.24,0.565657,0.659091,0.130435,0,0,0.285714,1
0.37037,0.37037,0,0.020408,0,0.142857,0.060606,0.032258,0.127273,0.24,0.555556,0.670455,0.217391,0.25,0,0.408163,1
0.345679,0.395062,0.375,0,0,0.095238,0.212121,0,0.090909,0.24,0.30303,0.738636,0.217391,0,0,0.387755,1
0.395062,0.395062,0.375,0.081633,0,0.095238,0.20202,0,0.018182,0.22,0.484848,0.659091,0.217391,0,0,0.306122,1
0.345679,0.345679,0,0.020408,0,0.095238,0.171717,0.032258,0.054545,0.3,0.050505,0.568182,0.347826,0,0,0.408163,1
0.345679,0.345679,0.125,0,0,0.047619,0.232323,0.032258,0.127273,0.2,0.040404,0.647727,0.434783,0.25,0,0.387755,1
0.592593,0.592593,0.25,0,0,0.047619,0.050505,0,0.072727,0.22,0.505051,0.647727,0.173913,0.25,0,0.387755,1
0.320988,0.320988,0.25,0,0,0.095238,0.111111,0.032258,0.018182,0.22,0.838384,0.670455,0.304348,0,0,0.367347,1
0.345679,0.641975,0.125,0,0,0.142857,0.080808,0,0.018182,0.22,0.626263,0.829545,0.304348,0,0,0.081633,1
0.345679,0.345679,0.125,0,0,0.095238,0.272727,0.032258,0.054545,0.24,0.20202,0.693182,0.391304,0,0,0.367347,1
0.271605,0.345679,0.375,0.040816,0,0.095238,0.181818,0.064516,0.072727,0.26,0.141414,0.784091,0.347826,0.25,0,0.428571,1
0.222222,0.222222,0.25,0,0,0.333333,0.030303,0,0.054545,0.2,0.474747,0.636364,0.217391,0,0.105263,0.040816,1
0.37037,0.37037,0.125,0,0,0.047619,0.050505,0.032258,0.036364,0.26,0.161616,0.704545,0.347826,0.25,0,0.306122,1
0.345679,0.345679,0.125,0,0,0.047619,0.121212,0.096774,0.545455,0.22,0,0.829545,0.695652,0,0,0.387755,1
0.049383,0.049383,0.125,0,0,0.047619,0.272727,0,0.018182,0.24,0.222222,0.670455,0.347826,0,0,0.387755,1
0.567901,0.567901,0,0,0,0.095238,0.30303,0,0.072727,0.24,0.212121,0.715909,0.26087,0,0,0.408163,1
0.444444,0.444444,0.25,0.040816,0,0.095238,0.191919,0,0.018182,0.26,0.353535,0.715909,0.391304,0,0,0.469388,1
0.345679,0.345679,0.25,0.142857,0,0.095238,0.080808,0.032258,0.454545,0.3,0.272727,0.738636,0.26087,0.5,0,0.428571,1
0.345679,0.17284,0.25,0.020408,0.014925,0.142857,0.181818,0,0,0.22,0.787879,0.647727,0.217391,0,0,0.367347,1
0.345679,0.345679,0.125,0,0,0.095238,0.10101,0,0,0.18,0.191919,0.590909,0.26087,0,0,0.163265,1
0.641975,0.641975,0.25,0,0,0.190476,0.060606,0,0.018182,0.26,0.959596,0.613636,0.173913,0,0,0.081633,1
0.049383,0.049383,0.375,0,0,0.095238,0.181818,0.032258,0.163636,0.26,0.181818,0.693182,0.347826,0,0,0.346939,1
0.320988,0.320988,0,0.040816,0,0.047619,0.20202,0.032258,0.072727,0.26,0.060606,0.727273,0.304348,0,0,0.326531,1
0.345679,0.345679,0,0,0,0.190476,0.121212,0,0,0.22,0.171717,0.590909,0.391304,0,0,0.081633,1
0.345679,0.345679,0.125,0.020408,0,0.142857,0.080808,0,0,0.2,0.575758,0.511364,0.173913,0,0,0.265306,1
0.17284,0.17284,0,0.020408,0.014925,0.190476,0.141414,0,0,0.22,0.30303,0.568182,0.304348,0,0,0.265306,1
0.469136,0.469136,0,0.020408,0,0.238095,0.040404,0,0.054545,0.2,0.626263,0.5,0.173913,0,0.052632,0.040816,1
0.419753,0.419753,0.25,0.020408,0,0.238095,0.161616,0,0.018182,0.22,0.969697,0.681818,0.130435,0,0,0.489796,1
0.197531,0.197531,0,0,0,0.238095,0.030303,0,0,0.2,0.727273,0.693182,0.391304,0,0.052632,0,1
0.345679,0.345679,0,0.020408,0,0.238095,0.060606,0,0.018182,0.16,0.717172,0.511364,0.217391,0,0,0.122449,1
0.345679,0.345679,0,0,0,0.333333,0.10101,0,0,0.2,0.959596,0.375,0.173913,0,0,0.22449,1
0.345679,0.345679,0.125,0,0,0.047619,0.30303,0.032258,0.036364,0.24,0.020202,0.715909,0.434783,0.25,0,0.142857,1
0.567901,0.567901,0.125,0,0,0.047619,0.20202,0.032258,0.018182,0.26,0,0.704545,0.391304,0,0,0.387755,1
0.345679,0.345679,0,0.020408,0,0.333333,0.111111,0,0,0.22,0.858586,0.693182,0.043478,0,0,0.408163,1
0.395062,0.395062,0.375,0,0,0.095238,0.141414,0.096774,0,0.22,0.262626,0.534091,0.521739,0,0,0.285714,1
0.419753,0.419753,0.125,0,0,0.095238,0.171717,0,0.018182,0.22,0.474747,0.647727,0.304348,0,0,0.346939,1
0.17284,0.197531,0.5,0.020408,0,0.285714,0.090909,0,0.018182,0.22,0.878788,0.545455,0.173913,0,0.105263,0.163265,1
0.345679,0.098765,0,0,0.029851,0.142857,0.040404,0.032258,0,0.2,0.555556,0.534091,0.26087,0,0.052632,0.081633,1
0.345679,0.345679,0.125,0.020408,0,0.238095,0.121212,0,0,0.2,0.717172,0.806818,0.130435,0,0,0.346939,1
0.345679,0.345679,0.125,0.081633,0,0.095238,0.111111,0.032258,0.127273,0.3,0.616162,0.704545,0.173913,0.25,0,0.489796,1
0.222222,0.222222,0.5,0.020408,0,0.190476,0.121212,0,0.018182,0.22,0.848485,0.715909,0.217391,0,0,0.367347,1
0.54321,0.54321,0.25,0.020408,0,0.095238,0.161616,0,0,0.2,0.888889,0.579545,0.26087,0,0,0.285714,1
0.567901,0.567901,0.125,0,0,0.095238,0.020202,0,0.036364,0.24,0.040404,0.761364,0.478261,0.25,0,0.346939,1
0.641975,0.271605,0.25,0,0,0.190476,0.10101,0,0.018182,0.2,0.444444,0.715909,0.478261,0,0,0,1
0.419753,0.419753,0.125,0,0,0.047619,0.212121,0.032258,0.036364,0.3,0,0.738636,0.608696,0,0,0.408163,1
0.444444,0.345679,0.25,0,0,0.095238,0.171717,0,0,0.24,0.151515,0.636364,0.434783,0,0,0.204082,1
0.395062,0.395062,0.5,0,0,0.047619,0.272727,0.032258,0.036364,0.22,0.080808,0.568182,0.478261,0.25,0,0.428571,1
0.246914,0.246914,0.125,0,0,0.142857,0.151515,0,0.018182,0.2,0.666667,0.75,0.130435,0,0,0.489796,1
0.691358,0.271605,0.25,0,0,0.095238,0.262626,0,0.036364,0.22,0.757576,0.693182,0.130435,0,0,0.408163,1
0.345679,0.345679,0.25,0.040816,0,0.142857,0.111111,0,0.036364,0.22,0.838384,0.613636,0.217391,0,0,0.306122,1
0.222222,0.469136,0.125,0,0,0.047619,0.282828,0.032258,0.054545,0.24,0.020202,0.795455,0.521739,0.25,0,0.183673,1
0.148148,0.148148,0,0.102041,0,0.190476,0.080808,0,0,0.24,0.40404,0.488636,0.217391,0,0,0.44898,1
0.419753,0.469136,0.125,0,0,0.095238,0.353535,0,0.036364,0.2,0.080808,0.579545,0.434783,0,0,0.102041,1
0.222222,0.567901,0.25,0,0,0.047619,0.333333,0.096774,0.309091,0.22,0.020202,0.681818,0.521739,0.25,0,0.408163,1
0.345679,0.345679,0,0.020408,0,0.142857,0.090909,0,0,0.2,0.767677,0.488636,0.173913,0,0,0.326531,1
0.148148,0.123457,0.5,0.020408,0,0.047619,0.20202,0.032258,0.018182,0.22,0.181818,0.704545,0.434783,0,0,0.265306,1
0.345679,0.345679,0.125,0,0,0.095238,0.171717,0,0,0.26,0.262626,0.715909,0.304348,0,0,0.326531,1
0.567901,0.493827,0.25,0.020408,0.014925,0.047619,0.090909,0,0,0.26,0.474747,0.613636,0.217391,0,0,0.387755,1
0.345679,0.444444,0,0,0,0.142857,0.111111,0,0,0.22,0.676768,0.806818,0.391304,0.25,0,0.408163,1
0.345679,0.345679,0,0.040816,0,0.142857,0.111111,0,0,0.22,0.747475,0.431818,0.173913,0,0,0.306122,1
0.345679,0.345679,0.125,0,0,0.142857,0.131313,0.064516,0.2,0.26,0.292929,0.670455,0.391304,0.25,0,0.44898,1
0.345679,0.271605,0.125,0,0,0.095238,0.343434,0.032258,0.036364,0.26,0.020202,0.704545,0.565217,0,0,0.408163,1
0.345679,0.098765,0.125,0,0,0.142857,0.171717,0,0,0.2,0.747475,0.568182,0.304348,0,0,0.510204,1
0.345679,0.345679,0.375,0.020408,0.014925,0.142857,0.040404,0,0,0.2,0.969697,0.386364,0.26087,0,0,0.326531,1
0.493827,0.493827,0.625,0.020408,0,0.238095,0.333333,0,0,0.22,0.909091,0.636364,0.086957,0,0,0.142857,1
0.222222,0.222222,0.125,0.081633,0,0.047619,0.252525,0,0.036364,0.22,0.363636,0.590909,0.391304,0,0,0.408163,1
0.444444,0.444444,0.125,0,0,0.380952,0.111111,0,0,0.22,0.868687,0.625,0.086957,0,0.105263,0.204082,1
0.395062,0.395062,0.25,0,0,0.238095,0.090909,0,0,0.18,0.868687,0.795455,0.304348,0,0.052632,0.346939,1
0.345679,0.345679,0.25,0.020408,0,0.095238,0.121212,0,0,0.18,0.929293,0.477273,0.173913,0,0,0.265306,1
0.17284,0.17284,0.125,0,0.014925,0.142857,0.131313,0,0,0.16,0.808081,0.545455,0.347826,0,0,0.163265,1
0.641975,0.641975,0.25,0,0.014925,0.142857,0.070707,0,0,0.2,0.787879,0.568182,0.217391,0,0,0.204082,1
0.345679,0.271605,0.125,0,0,0.142857,0.141414,0,0,0.24,0.79798,0.681818,0.26087,0,0,0.306122,1
0.320988,0.320988,0.25,0.020408,0,0.285714,0.090909,0,0,0.26,0.858586,0.590909,0.086957,0,0,0.387755,1
0.345679,0.345679,0.125,0,0,0.190476,0.040404,0,0,0.22,0.787879,0.772727,0.26087,0,0,0.204082,1
0.345679,0.345679,0.125,0,0,0.190476,0.10101,0,0.018182,0.22,0.79798,0.715909,0.304348,0,0,0.204082,1
0.37037,0.37037,0.125,0.020408,0,0.190476,0.141414,0,0,0.14,0.979798,0.340909,0.086957,0,0,0.469388,1
0.345679,0.345679,0.125,0.020408,0,0.190476,0.090909,0,0,0.22,0.89899,0.693182,0.347826,0,0,0.142857,1
0.345679,0.345679,0.125,0.020408,0,0.238095,0.111111,0,0,0.22,0.727273,0.386364,0.26087,0,0,0.183673,1
0.469136,0.469136,0.125,0,0,0.238095,0.090909,0,0,0.2,0.818182,0.670455,0.173913,0,0,0.367347,1
0.271605,0.271605,0,0.081633,0,0.142857,0.181818,0.032258,0.218182,0.26,0.535354,0.602273,0.391304,0,0,0.387755,1
0.493827,0.444444,0.125,0,0,0.142857,0.181818,0,0,0.16,0.616162,0.738636,0.130435,0,0,0.469388,1
0.271605,0.320988,0.125,0.020408,0,0.095238,0.252525,0,0.090909,0.24,0.414141,0.738636,0.391304,0.25,0,0.408163,1
0.345679,0.17284,0,0,0,0.285714,0.131313,0,0,0.18,0.89899,0.556818,0.304348,0,0,0.285714,1
0.271605,0.296296,0.5,0.020408,0,0.142857,0.10101,0,0.018182,0.2,0.848485,0.556818,0.217391,0,0,0.244898,1
